DATASET_TITLE,"Hospital Admissions: Summary Statistics, 2003/04",,,,,,FROM,Apr-2003,Apr-2003,Apr-2003,Apr-2003,Apr-2003,Apr-2003,Apr-2003,Apr-2003,Apr-2003
"J","South East","24","Hampshire","24UP","Winchester",,,17204,1385,321,1535,677,79,162,133,591
"J","South East","29","Kent","29UB","Ashford",,,20170,1756,274,2773,683,130,97,111,731
"J","South East","29","Kent","29UC","Canterbury",,,26737,2395,402,3729,1041,123,130,119,1005
"J","South East","29","Kent","29UD","Dartford",,,15316,695,277,1068,523,108,86,88,379
"J","South East","29","Kent","29UE","Dover",,,20737,1906,382,2818,711,127,136,131,868
"J","South East","29","Kent","29UG","Gravesham",,,16220,762,283,1068,617,110,94,81,474
"J","South East","29","Kent","29UH","Maidstone",,,20831,1829,375,1858,628,167,85,78,707
"J","South East","29","Kent","29UK","Sevenoaks",,,19187,1162,321,1577,631,121,133,117,700
"J","South East","29","Kent","29UL","Shepway",,,21591,2161,307,3233,716,153,101,105,829
"J","South East","29","Kent","29UM","Swale",,,19964,1864,377,1787,680,93,127,114,529
"J","South East","29","Kent","29UN","Thanet",,,30009,3428,654,4453,1095,185,150,134,1104
"J","South East","29","Kent","29UP","Tonbridge and Malling",,,18076,1517,317,1746,463,143,89,85,653
"J","South East","29","Kent","29UQ","Tunbridge Wells",,,17957,1341,351,1749,625,116,142,69,656
"J","South East","38","Oxfordshire","38UB","Cherwell",,,21905,1144,333,2350,638,100,178,148,864
"J","South East","38","Oxfordshire","38UC","Oxford",,,20794,724,359,1705,610,67,162,150,798
"J","South East","38","Oxfordshire","38UD","South Oxfordshire",,,20727,855,366,2119,471,94,231,178,873
"J","South East","38","Oxfordshire","38UE","Vale of White Horse",,,17304,793,323,1827,546,92,171,144,835
"J","South East","38","Oxfordshire","38UF","West Oxfordshire",,,14811,655,271,1545,542,64,173,142,696
"J","South East","43","Surrey","43UB","Elmbridge",,,20347,1178,360,2317,728,108,121,96,685
"J","South East","43","Surrey","43UC","Epsom and Ewell",,,12671,929,194,1278,390,53,71,66,310
"J","South East","43","Surrey","43UD","Guildford",,,20735,1342,356,1824,730,139,141,119,807
"J","South East","43","Surrey","43UE","Mole Valley",,,14896,1130,262,1665,499,82,90,79,333
"J","South East","43","Surrey","43UF","Reigate and Banstead",,,22672,1300,281,1949,642,124,77,89,507
"J","South East","43","Surrey","43UG","Runnymede",,,13723,811,254,1628,484,132,85,105,419
"J","South East","43","Surrey","43UH","Spelthorne",,,16970,1114,253,2114,526,135,104,110,618
"J","South East","43","Surrey","43UJ","Surrey Heath",,,15078,1054,235,1910,423,86,114,88,447
"J","South East","43","Surrey","43UK","Tandridge",,,12684,726,165,978,375,94,61,51,413
"J","South East","43","Surrey","43UL","Waverley",,,21114,1475,415,2072,798,123,164,133,783
"J","South East","43","Surrey","43UM","Woking",,,14576,828,236,1417,588,131,85,82,363
"J","South East","45","West Sussex","45UB","Adur",,,15543,721,162,1866,455,81,102,83,490
"J","South East","45","West Sussex","45UC","Arun",,,37713,2461,730,3823,1203,168,249,258,1029
"J","South East","45","West Sussex","45UD","Chichester",,,23857,1706,539,1805,841,85,221,187,538
"J","South East","45","West Sussex","45UE","Crawley",,,17957,1356,223,1504,377,140,75,91,584
"J","South East","45","West Sussex","45UF","Horsham",,,21271,1361,411,2037,638,123,125,107,586
"J","South East","45","West Sussex","45UG","Mid Sussex",,,21360,1394,342,1510,496,124,127,89,847
"J","South East","45","West Sussex","45UH","Worthing",,,26529,1145,359,2707,913,116,154,108,774
"K","South West",,,"00HA","Bath and North East Somerset",,,31301,2039,748,3111,1336,141,233,166,1187
"K","South West",,,"00HB","Bristol, City of",,,89352,6578,1424,10814,2198,259,432,448,2336
"K","South West",,,"00HC","North Somerset",,,44343,4163,992,6159,1213,173,301,280,1212
"K","South West",,,"00HD","South Gloucestershire",,,51367,4557,1004,6721,1238,210,375,308,1394
"K","South West",,,"00HG","Plymouth",,,53645,4550,964,5602,1542,275,298,290,1709
"K","South West",,,"00HH","Torbay",,,27874,1651,558,2196,1189,149,228,145,946
"K","South West",,,"00HN","Bournemouth",,,44652,1781,419,4797,1135,182,256,169,1268
"K","South West",,,"00HP","Poole",,,34380,2812,681,2337,989,171,233,149,981
"K","South West",,,"00HX","Swindon",,,34800,2249,507,3836,994,142,257,236,668
"K","South West","15","Cornwall and Isles of Scilly","15UB","Caradon",,,17627,1427,325,2136,440,92,121,122,611
"K","South West","15","Cornwall and Isles of Scilly","15UC","Carrick",,,25449,1526,473,3356,782,98,128,85,977
"K","South West","15","Cornwall and Isles of Scilly","15UD","Kerrier",,,28682,1740,548,3585,780,116,121,98,968
"K","South West","15","Cornwall and Isles of Scilly","15UE","North Cornwall",,,20030,1438,470,2491,518,91,134,98,751
"K","South West","15","Cornwall and Isles of Scilly","15UF","Penwith",,,17948,1230,329,2283,495,68,102,64,655
"K","South West","15","Cornwall and Isles of Scilly","15UG","Restormel",,,27915,1765,502,3371,773,114,125,99,899
"K","South West","15","Cornwall and Isles of Scilly","15UH","Isles of Scilly",,,591,22,11,57,21,-,7,-,22
"K","South West","18","Devon","18UB","East Devon",,,34270,2375,819,5650,1072,183,293,266,1101
"K","South West","18","Devon","18UC","Exeter",,,26141,1669,574,3748,791,127,139,148,623
"K","South West","18","Devon","18UD","Mid Devon",,,17379,1114,345,2711,416,117,162,121,490
"K","South West","18","Devon","18UE","North Devon",,,22346,1959,393,3177,684,123,208,197,745
"K","South West","18","Devon","18UG","South Hams",,,16592,1132,346,1966,592,110,140,99,550
"K","South West","18","Devon","18UH","Teignbridge",,,25936,1598,578,3221,904,135,212,169,830
"K","South West","18","Devon","18UK","Torridge",,,13529,1428,323,2001,397,84,129,110,506
"K","South West","18","Devon","18UL","West Devon",,,10888,733,229,1722,312,59,80,77,346
"K","South West","19","Dorset","19UC","Christchurch",,,14209,732,147,1938,305,78,87,87,503
"K","South West","19","Dorset","19UD","East Dorset",,,20497,1440,363,2214,479,106,186,114,685
"K","South West","19","Dorset","19UE","North Dorset",,,13708,1139,319,1472,381,57,125,91,467
"K","South West","19","Dorset","19UG","Purbeck",,,10007,938,230,774,270,55,93,69,299
"K","South West","19","Dorset","19UH","West Dorset",,,24058,1684,541,3259,690,102,195,144,916
"K","South West","19","Dorset","19UJ","Weymouth and Portland",,,17516,1205,355,2233,458,73,90,77,518
"K","South West","23","Gloucestershire","23UB","Cheltenham",,,22123,1629,387,3316,677,84,136,79,783
"K","South West","23","Gloucestershire","23UC","Cotswold",,,17740,1489,499,2797,626,78,152,99,530
"K","South West","23","Gloucestershire","23UD","Forest of Dean",,,15452,995,209,2665,399,82,127,109,458
"K","South West","23","Gloucestershire","23UE","Gloucester",,,23583,1620,324,2885,526,113,162,123,720
"K","South West","23","Gloucestershire","23UF","Stroud",,,22786,1398,427,3367,575,93,157,146,793
"K","South West","23","Gloucestershire","23UG","Tewkesbury",,,15768,1177,239,2838,411,104,140,87,576
"K","South West","40","Somerset","40UB","Mendip",,,19797,1456,461,2046,741,111,186,163,715
"K","South West","40","Somerset","40UC","Sedgemoor",,,25332,2539,555,3859,630,133,161,139,911
"K","South West","40","Somerset","40UD","South Somerset",,,34425,3074,809,3399,1070,215,305,216,1082
"K","South West","40","Somerset","40UE","Taunton Deane",,,24920,2453,456,2933,578,173,153,125,926
"K","South West","40","Somerset","40UF","West Somerset",,,8726,961,242,1410,234,48,78,88,457
"K","South West","46","Wiltshire","46UB","Kennet",,,13056,923,231,1577,453,51,114,85,391
"K","South West","46","Wiltshire","46UC","North Wiltshire",,,20953,1242,392,2207,691,95,219,149,652
"K","South West","46","Wiltshire","46UD","Salisbury",,,24977,2407,406,3500,855,86,157,153,617
"K","South West","46","Wiltshire","46UF","West Wiltshire",,,21612,1583,550,1920,864,100,213,150,829
