DATASET_TITLE,"Hospital Admissions: Summary Statistics, 2007/08",,,,,,FROM,Apr-2007,Apr-2007,Apr-2007,Apr-2007,Apr-2007,Apr-2007,Apr-2007,Apr-2007,Apr-2007
"J","South East","43","Surrey","43UD","Guildford",,,24146,1849,379,2170,890,141,178,176,881
"J","South East","43","Surrey","43UE","Mole Valley",,,15349,1162,277,1707,596,114,134,99,465
"J","South East","43","Surrey","43UF","Reigate and Banstead",,,25247,1536,348,2492,886,140,151,123,674
"J","South East","43","Surrey","43UG","Runnymede",,,15171,1248,291,2020,548,111,92,112,528
"J","South East","43","Surrey","43UH","Spelthorne",,,18509,1510,329,2290,633,154,106,141,673
"J","South East","43","Surrey","43UJ","Surrey Heath",,,17992,1651,227,1704,552,115,132,116,668
"J","South East","43","Surrey","43UK","Tandridge",,,15380,913,173,1632,507,110,124,78,454
"J","South East","43","Surrey","43UL","Waverley",,,23313,1998,369,2380,883,144,173,155,941
"J","South East","43","Surrey","43UM","Woking",,,17363,1278,276,2019,675,120,107,120,523
"J","South East","45","West Sussex","45UB","Adur",,,15944,1722,297,2118,585,128,107,111,394
"J","South East","45","West Sussex","45UC","Arun",,,38596,4013,1089,4235,1644,269,353,277,862
"J","South East","45","West Sussex","45UD","Chichester",,,26772,2710,1083,2648,1106,160,242,204,576
"J","South East","45","West Sussex","45UE","Crawley",,,21332,1278,240,1730,576,153,91,87,674
"J","South East","45","West Sussex","45UF","Horsham",,,23765,1777,392,2782,795,183,195,129,759
"J","South East","45","West Sussex","45UG","Mid Sussex",,,24276,1948,489,2690,1015,177,179,141,916
"J","South East","45","West Sussex","45UH","Worthing",,,25325,2784,511,2958,1038,203,176,141,575
"K","South West",,,"00HA","Bath and North East Somerset",,,34264,2701,1013,3664,1355,156,333,280,1267
"K","South West",,,"00HB","Bristol, City of",,,103122,7761,1530,12304,3005,270,572,551,2585
"K","South West",,,"00HC","North Somerset",,,51547,4568,877,7128,1541,230,442,349,1475
"K","South West",,,"00HD","South Gloucestershire",,,60377,5223,1046,8621,1748,215,442,404,1633
"K","South West",,,"00HE","Cornwall",,,151581,11460,3300,19610,4279,730,1057,898,5578
"K","South West",,,"00HF","Isles of Scilly",,,740,29,15,57,31,x,x,x,23
"K","South West",,,"00HG","Plymouth",,,60798,5313,999,6680,1932,306,377,509,1682
"K","South West",,,"00HH","Torbay",,,34843,3013,885,5245,1510,160,243,216,853
"K","South West",,,"00HN","Bournemouth",,,54525,2620,516,5233,4027,305,276,232,1515
"K","South West",,,"00HP","Poole",,,39622,3376,713,2817,1518,302,243,228,1229
"K","South West",,,"00HX","Swindon",,,44829,2797,626,5034,1181,192,291,283,1020
"K","South West",,,"00HY","Wiltshire",,,93185,7129,1806,9435,2788,469,852,740,2607
"K","South West","18","Devon","18UB","East Devon",,,38433,2801,872,6653,1402,281,369,274,1326
"K","South West","18","Devon","18UC","Exeter",,,27990,1799,560,3822,1036,164,163,124,680
"K","South West","18","Devon","18UD","Mid Devon",,,19247,1195,343,3083,604,117,190,155,491
"K","South West","18","Devon","18UE","North Devon",,,25516,2398,511,3558,659,194,215,214,807
"K","South West","18","Devon","18UG","South Hams",,,18538,1532,418,2852,752,100,172,197,590
"K","South West","18","Devon","18UH","Teignbridge",,,31836,2561,796,5446,1187,158,270,231,862
"K","South West","18","Devon","18UK","Torridge",,,16312,1764,328,2212,477,106,173,149,515
"K","South West","18","Devon","18UL","West Devon",,,12817,998,261,2177,365,85,116,146,393
"K","South West","19","Dorset","19UC","Christchurch",,,19251,1033,181,2254,1777,140,110,100,589
"K","South West","19","Dorset","19UD","East Dorset",,,25186,1990,339,2720,746,248,224,206,948
"K","South West","19","Dorset","19UE","North Dorset",,,16466,1227,314,1397,409,76,163,129,567
"K","South West","19","Dorset","19UG","Purbeck",,,12469,1074,187,991,387,91,115,100,470
"K","South West","19","Dorset","19UH","West Dorset",,,27201,1978,483,3529,872,158,222,179,1078
"K","South West","19","Dorset","19UJ","Weymouth and Portland",,,19038,1414,275,2183,536,111,x,109,576
"K","South West","23","Gloucestershire","23UB","Cheltenham",,,24262,1964,283,3947,852,71,174,155,801
"K","South West","23","Gloucestershire","23UC","Cotswold",,,19045,1590,298,3669,643,67,171,150,552
"K","South West","23","Gloucestershire","23UD","Forest of Dean",,,17130,1373,280,3178,504,70,199,175,521
"K","South West","23","Gloucestershire","23UE","Gloucester",,,28233,1760,260,4369,706,93,184,176,796
"K","South West","23","Gloucestershire","23UF","Stroud",,,25832,1669,329,4956,778,95,220,192,787
"K","South West","23","Gloucestershire","23UG","Tewkesbury",,,17719,1369,202,3615,541,75,158,145,594
"K","South West","40","Somerset","40UB","Mendip",,,23009,1463,552,2444,876,104,246,178,923
"K","South West","40","Somerset","40UC","Sedgemoor",,,29691,2444,494,3775,665,156,207,184,872
"K","South West","40","Somerset","40UD","South Somerset",,,39202,2863,648,3620,1327,229,359,317,1312
"K","South West","40","Somerset","40UE","Taunton Deane",,,28697,2116,478,3372,637,112,184,153,783
"K","South West","40","Somerset","40UF","West Somerset",,,9824,766,191,1469,284,x,x,x,338
