DATASET_TITLE,"Hospital Admissions: Summary Statistics, 2006/07",,,,,,FROM,Apr-2006,Apr-2006,Apr-2006,Apr-2006,Apr-2006,Apr-2006,Apr-2006,Apr-2006,Apr-2006
"J","South East","24","Hampshire","24UN","Test Valley",,,22191,1531,350,2097,654,108,170,194,754
"J","South East","24","Hampshire","24UP","Winchester",,,21761,1652,348,2151,776,103,182,127,772
"J","South East","29","Kent","29UB","Ashford",,,19744,1594,269,3057,747,141,117,117,591
"J","South East","29","Kent","29UC","Canterbury",,,27792,2588,504,3995,1255,121,184,156,786
"J","South East","29","Kent","29UD","Dartford",,,16643,998,287,1759,554,127,102,109,399
"J","South East","29","Kent","29UE","Dover",,,19108,1681,355,2718,832,136,142,121,627
"J","South East","29","Kent","29UG","Gravesham",,,17281,1129,303,1577,677,146,88,111,493
"J","South East","29","Kent","29UH","Maidstone",,,25605,2458,382,2200,903,178,164,213,786
"J","South East","29","Kent","29UK","Sevenoaks",,,20665,1423,314,2023,765,161,149,125,622
"J","South East","29","Kent","29UL","Shepway",,,20994,1879,295,3688,867,140,147,124,630
"J","South East","29","Kent","29UM","Swale",,,22778,2030,414,2115,945,119,135,136,657
"J","South East","29","Kent","29UN","Thanet",,,28030,2724,518,3729,1180,162,165,170,737
"J","South East","29","Kent","29UP","Tonbridge and Malling",,,20710,1830,322,1877,768,136,150,157,627
"J","South East","29","Kent","29UQ","Tunbridge Wells",,,21026,1514,354,1926,981,143,135,110,645
"J","South East","38","Oxfordshire","38UB","Cherwell",,,27776,1353,340,3021,767,92,188,194,661
"J","South East","38","Oxfordshire","38UC","Oxford",,,25605,1080,276,2076,879,88,123,79,597
"J","South East","38","Oxfordshire","38UD","South Oxfordshire",,,23631,1263,315,2457,755,134,177,119,625
"J","South East","38","Oxfordshire","38UE","Vale of White Horse",,,21797,1068,271,2072,784,102,179,129,647
"J","South East","38","Oxfordshire","38UF","West Oxfordshire",,,19435,895,294,1898,725,78,165,105,557
"J","South East","43","Surrey","43UB","Elmbridge",,,20912,1663,457,2404,837,139,116,99,642
"J","South East","43","Surrey","43UC","Epsom and Ewell",,,11918,917,185,1198,462,70,83,62,265
"J","South East","43","Surrey","43UD","Guildford",,,23723,1961,379,2203,823,161,167,127,692
"J","South East","43","Surrey","43UE","Mole Valley",,,14666,1181,234,1595,631,116,101,127,445
"J","South East","43","Surrey","43UF","Reigate and Banstead",,,23474,1613,293,2329,1052,142,137,108,710
"J","South East","43","Surrey","43UG","Runnymede",,,13633,1108,264,1860,525,96,83,86,408
"J","South East","43","Surrey","43UH","Spelthorne",,,17316,1341,306,2506,633,158,107,130,727
"J","South East","43","Surrey","43UJ","Surrey Heath",,,17532,1449,231,2103,535,120,96,96,539
"J","South East","43","Surrey","43UK","Tandridge",,,14127,1134,184,1491,526,133,84,78,485
"J","South East","43","Surrey","43UL","Waverley",,,23451,1902,441,2677,879,154,142,125,805
"J","South East","43","Surrey","43UM","Woking",,,15808,1140,268,1778,635,104,75,89,477
"J","South East","45","West Sussex","45UB","Adur",,,16345,1540,224,2106,568,128,102,104,473
"J","South East","45","West Sussex","45UC","Arun",,,40417,3768,1354,4418,1516,259,272,252,1023
"J","South East","45","West Sussex","45UD","Chichester",,,26992,2505,1085,2479,1069,107,228,199,668
"J","South East","45","West Sussex","45UE","Crawley",,,19322,1504,245,1525,668,159,100,107,721
"J","South East","45","West Sussex","45UF","Horsham",,,23554,1985,463,2698,878,196,155,141,815
"J","South East","45","West Sussex","45UG","Mid Sussex",,,22436,1767,442,2076,927,171,105,125,923
"J","South East","45","West Sussex","45UH","Worthing",,,27792,2575,419,3401,1076,193,174,139,679
"K","South West",,,"00HA","Bath and North East Somerset",,,32321,2297,878,3178,1427,137,232,244,1084
"K","South West",,,"00HB","Bristol, City of",,,102731,7309,1555,12309,3217,287,548,619,2331
"K","South West",,,"00HC","North Somerset",,,49079,4381,877,6726,1613,219,379,314,1449
"K","South West",,,"00HD","South Gloucestershire",,,58857,5282,1154,8540,1714,252,398,457,1454
"K","South West",,,"00HG","Plymouth",,,58989,5448,932,6336,1776,443,237,285,1768
"K","South West",,,"00HH","Torbay",,,31240,2504,720,3608,1377,117,193,188,800
"K","South West",,,"00HN","Bournemouth",,,51320,2597,532,5662,3051,341,240,196,1236
"K","South West",,,"00HP","Poole",,,37752,3422,730,2608,1433,308,206,182,1099
"K","South West",,,"00HX","Swindon",,,40077,2733,593,4838,1309,190,238,263,872
"K","South West","15","Cornwall and Isles of Scilly","15UB","Caradon",,,20138,1920,418,2787,598,145,98,99,877
"K","South West","15","Cornwall and Isles of Scilly","15UC","Carrick",,,25066,1716,510,3036,671,137,142,116,1029
"K","South West","15","Cornwall and Isles of Scilly","15UD","Kerrier",,,28667,2030,557,3599,619,156,156,131,998
"K","South West","15","Cornwall and Isles of Scilly","15UE","North Cornwall",,,22174,1675,414,2985,587,131,182,101,956
"K","South West","15","Cornwall and Isles of Scilly","15UF","Penwith",,,17266,1266,322,2320,416,86,104,x,655
"K","South West","15","Cornwall and Isles of Scilly","15UG","Restormel",,,29916,2027,684,3216,668,149,155,121,1118
"K","South West","15","Cornwall and Isles of Scilly","15UH","Isles of Scilly",,,592,32,15,56,26,8,x,x,24
"K","South West","18","Devon","18UB","East Devon",,,36818,2593,888,6912,1317,253,351,257,1217
"K","South West","18","Devon","18UC","Exeter",,,27609,1805,480,3999,875,161,167,135,708
"K","South West","18","Devon","18UD","Mid Devon",,,18464,1180,421,3055,544,112,176,147,496
"K","South West","18","Devon","18UE","North Devon",,,23165,2320,412,3320,696,168,197,195,666
"K","South West","18","Devon","18UG","South Hams",,,18019,1599,417,2572,647,150,135,115,566
"K","South West","18","Devon","18UH","Teignbridge",,,29492,2269,715,4323,1185,151,266,226,784
"K","South West","18","Devon","18UK","Torridge",,,15407,1515,291,2469,476,95,140,122,481
"K","South West","18","Devon","18UL","West Devon",,,11929,916,283,1995,379,84,104,88,439
"K","South West","19","Dorset","19UC","Christchurch",,,17223,957,183,2111,1439,114,100,89,442
"K","South West","19","Dorset","19UD","East Dorset",,,23825,1871,364,2614,714,232,182,167,815
"K","South West","19","Dorset","19UE","North Dorset",,,16007,1262,334,1559,458,96,134,116,558
"K","South West","19","Dorset","19UG","Purbeck",,,11868,1131,208,1103,403,101,x,97,374
"K","South West","19","Dorset","19UH","West Dorset",,,25273,1928,466,3282,777,131,261,225,764
"K","South West","19","Dorset","19UJ","Weymouth and Portland",,,18071,1252,245,2227,514,69,137,102,396
"K","South West","23","Gloucestershire","23UB","Cheltenham",,,23064,1738,245,3878,770,98,136,135,657
"K","South West","23","Gloucestershire","23UC","Cotswold",,,18180,1443,347,3254,630,80,186,110,465
"K","South West","23","Gloucestershire","23UD","Forest of Dean",,,15982,1304,262,2904,461,76,134,111,490
"K","South West","23","Gloucestershire","23UE","Gloucester",,,25987,1672,268,3862,661,84,131,140,678
"K","South West","23","Gloucestershire","23UF","Stroud",,,24432,1666,381,4191,765,87,217,146,736
"K","South West","23","Gloucestershire","23UG","Tewkesbury",,,17220,1324,190,3463,479,66,139,113,536
"K","South West","40","Somerset","40UB","Mendip",,,21366,1504,472,2333,881,113,234,179,800
"K","South West","40","Somerset","40UC","Sedgemoor",,,28294,2915,550,3960,886,164,239,186,1108
"K","South West","40","Somerset","40UD","South Somerset",,,37010,2843,733,3823,1268,239,371,265,1207
"K","South West","40","Somerset","40UE","Taunton Deane",,,28580,2903,533,3878,834,153,231,211,852
"K","South West","40","Somerset","40UF","West Somerset",,,9537,1070,254,1675,339,57,99,99,405
"K","South West","46","Wiltshire","46UB","Kennet",,,14494,1098,276,1565,581,68,124,97,378
"K","South West","46","Wiltshire","46UC","North Wiltshire",,,24094,1536,516,2866,969,106,209,207,623
"K","South West","46","Wiltshire","46UD","Salisbury",,,25306,2438,410,2040,1090,79,201,168,792
"K","South West","46","Wiltshire","46UF","West Wiltshire",,,23086,1730,593,2163,1012,115,227,174,848
