DATASET_TITLE,"Hospital Admissions: Summary Statistics, 2005/06",,,,,,FROM,Apr-2005,Apr-2005,Apr-2005,Apr-2005,Apr-2005,Apr-2005,Apr-2005,Apr-2005,Apr-2005
"J","South East","24","Hampshire","24UN","Test Valley",,,20439,1417,352,1883,724,95,134,119,654
"J","South East","24","Hampshire","24UP","Winchester",,,19453,1546,367,1957,826,97,154,96,654
"J","South East","29","Kent","29UB","Ashford",,,20546,1396,308,3330,642,154,141,136,642
"J","South East","29","Kent","29UC","Canterbury",,,26212,2517,479,3510,1055,152,183,136,904
"J","South East","29","Kent","29UD","Dartford",,,15616,797,300,1107,507,114,98,109,313
"J","South East","29","Kent","29UE","Dover",,,20122,1697,335,2930,772,116,149,170,831
"J","South East","29","Kent","29UG","Gravesham",,,16525,1016,327,1150,565,118,117,113,506
"J","South East","29","Kent","29UH","Maidstone",,,26286,2173,433,2412,794,186,190,225,991
"J","South East","29","Kent","29UK","Sevenoaks",,,20595,1498,386,1737,766,159,160,109,643
"J","South East","29","Kent","29UL","Shepway",,,21409,1582,297,3597,735,153,124,150,802
"J","South East","29","Kent","29UM","Swale",,,22261,1878,495,1939,898,104,165,172,737
"J","South East","29","Kent","29UN","Thanet",,,28368,2965,513,3742,1301,127,174,186,1038
"J","South East","29","Kent","29UP","Tonbridge and Malling",,,20604,1671,305,1830,660,151,171,154,683
"J","South East","29","Kent","29UQ","Tunbridge Wells",,,20161,1570,375,1808,947,132,130,105,713
"J","South East","38","Oxfordshire","38UB","Cherwell",,,29295,1359,356,3151,793,110,177,149,743
"J","South East","38","Oxfordshire","38UC","Oxford",,,26009,956,343,1876,860,73,95,75,761
"J","South East","38","Oxfordshire","38UD","South Oxfordshire",,,23781,1127,389,2140,626,114,185,103,736
"J","South East","38","Oxfordshire","38UE","Vale of White Horse",,,22252,1058,330,2123,755,84,140,91,711
"J","South East","38","Oxfordshire","38UF","West Oxfordshire",,,19616,803,264,1958,638,66,160,73,566
"J","South East","43","Surrey","43UB","Elmbridge",,,21185,1504,408,2527,920,140,116,101,615
"J","South East","43","Surrey","43UC","Epsom and Ewell",,,12588,911,175,1328,496,95,79,80,255
"J","South East","43","Surrey","43UD","Guildford",,,23500,1740,409,2164,881,150,137,96,704
"J","South East","43","Surrey","43UE","Mole Valley",,,14933,1134,266,1542,639,91,111,100,452
"J","South East","43","Surrey","43UF","Reigate and Banstead",,,23465,1745,358,2388,941,114,125,129,770
"J","South East","43","Surrey","43UG","Runnymede",,,13860,1179,231,1997,561,131,81,87,409
"J","South East","43","Surrey","43UH","Spelthorne",,,18106,1446,270,2444,678,170,99,120,684
"J","South East","43","Surrey","43UJ","Surrey Heath",,,17450,1385,239,2031,527,124,91,108,515
"J","South East","43","Surrey","43UK","Tandridge",,,14267,1162,206,1430,572,92,89,97,590
"J","South East","43","Surrey","43UL","Waverley",,,23487,1880,394,2346,931,130,120,89,834
"J","South East","43","Surrey","43UM","Woking",,,15356,1163,245,1717,666,128,111,90,488
"J","South East","45","West Sussex","45UB","Adur",,,16471,1292,243,1957,534,123,112,95,533
"J","South East","45","West Sussex","45UC","Arun",,,40918,3479,945,4291,1598,214,278,244,1175
"J","South East","45","West Sussex","45UD","Chichester",,,26065,2043,897,2466,1068,80,228,166,569
"J","South East","45","West Sussex","45UE","Crawley",,,18203,1555,221,1475,626,125,117,126,756
"J","South East","45","West Sussex","45UF","Horsham",,,23133,1762,502,2479,837,167,155,140,838
"J","South East","45","West Sussex","45UG","Mid Sussex",,,22023,1784,478,2335,769,130,146,156,891
"J","South East","45","West Sussex","45UH","Worthing",,,28370,1999,433,3262,1068,172,158,118,777
"K","South West",,,"00HA","Bath and North East Somerset",,,32566,2516,828,3241,1488,155,171,175,994
"K","South West",,,"00HB","Bristol, City of",,,99073,7112,1564,12205,3375,310,463,556,2555
"K","South West",,,"00HC","North Somerset",,,46165,4417,798,6627,1539,222,358,290,1370
"K","South West",,,"00HD","South Gloucestershire",,,56363,5090,1121,7866,1702,224,391,369,1508
"K","South West",,,"00HG","Plymouth",,,56917,4611,885,6054,1670,347,219,225,1599
"K","South West",,,"00HH","Torbay",,,29434,2183,690,2493,1266,148,230,225,789
"K","South West",,,"00HN","Bournemouth",,,49692,2477,522,5726,1338,224,273,180,1306
"K","South West",,,"00HP","Poole",,,38630,3449,811,2666,1381,246,230,179,1114
"K","South West",,,"00HX","Swindon",,,39845,2659,683,4500,1195,209,213,276,650
"K","South West","15","Cornwall and Isles of Scilly","15UB","Caradon",,,18486,1546,409,2634,521,119,106,97,618
"K","South West","15","Cornwall and Isles of Scilly","15UC","Carrick",,,26052,1683,486,3273,825,148,129,111,812
"K","South West","15","Cornwall and Isles of Scilly","15UD","Kerrier",,,29919,1838,528,3414,725,147,149,100,887
"K","South West","15","Cornwall and Isles of Scilly","15UE","North Cornwall",,,20877,1593,467,2599,577,140,140,108,679
"K","South West","15","Cornwall and Isles of Scilly","15UF","Penwith",,,17917,1285,302,1943,503,124,108,x,652
"K","South West","15","Cornwall and Isles of Scilly","15UG","Restormel",,,29293,1864,613,3448,760,149,130,98,756
"K","South West","15","Cornwall and Isles of Scilly","15UH","Isles of Scilly",,,567,7,8,55,16,-,6,x,17
"K","South West","18","Devon","18UB","East Devon",,,35020,2564,884,5925,1271,239,327,262,1304
"K","South West","18","Devon","18UC","Exeter",,,27692,1755,559,4226,934,157,158,143,661
"K","South West","18","Devon","18UD","Mid Devon",,,18862,1173,330,3455,550,103,155,121,549
"K","South West","18","Devon","18UE","North Devon",,,22977,2163,451,3259,837,142,201,190,667
"K","South West","18","Devon","18UG","South Hams",,,17134,1282,436,2080,598,95,105,107,528
"K","South West","18","Devon","18UH","Teignbridge",,,27247,2126,648,3178,1067,147,244,220,792
"K","South West","18","Devon","18UK","Torridge",,,15090,1671,351,2338,526,104,143,115,424
"K","South West","18","Devon","18UL","West Devon",,,11520,819,214,1817,373,79,85,85,381
"K","South West","19","Dorset","19UC","Christchurch",,,15305,845,158,2066,377,71,106,74,498
"K","South West","19","Dorset","19UD","East Dorset",,,23482,1879,402,2655,684,168,162,163,778
"K","South West","19","Dorset","19UE","North Dorset",,,15099,1230,318,1511,512,65,133,103,448
"K","South West","19","Dorset","19UG","Purbeck",,,11663,1048,246,959,380,71,68,68,392
"K","South West","19","Dorset","19UH","West Dorset",,,24537,1662,457,3265,770,114,170,168,684
"K","South West","19","Dorset","19UJ","Weymouth and Portland",,,16979,1024,275,2138,494,74,105,87,356
"K","South West","23","Gloucestershire","23UB","Cheltenham",,,23748,1473,314,4358,745,91,146,136,668
"K","South West","23","Gloucestershire","23UC","Cotswold",,,18553,1284,451,3543,649,89,166,94,465
"K","South West","23","Gloucestershire","23UD","Forest of Dean",,,15773,1214,237,2489,440,74,134,98,530
"K","South West","23","Gloucestershire","23UE","Gloucester",,,26153,1658,306,3888,664,88,130,159,724
"K","South West","23","Gloucestershire","23UF","Stroud",,,23510,1500,388,3840,755,108,174,137,688
"K","South West","23","Gloucestershire","23UG","Tewkesbury",,,16742,1259,264,3160,482,85,107,116,580
"K","South West","40","Somerset","40UB","Mendip",,,19970,1485,482,2258,841,107,200,176,717
"K","South West","40","Somerset","40UC","Sedgemoor",,,25886,2550,506,3684,737,179,230,175,899
"K","South West","40","Somerset","40UD","South Somerset",,,36757,2829,768,3554,1321,261,338,275,1174
"K","South West","40","Somerset","40UE","Taunton Deane",,,26906,2725,519,3432,820,167,204,166,859
"K","South West","40","Somerset","40UF","West Somerset",,,8771,1020,241,1399,308,64,91,74,406
"K","South West","46","Wiltshire","46UB","Kennet",,,14265,1110,310,1501,522,70,129,115,388
"K","South West","46","Wiltshire","46UC","North Wiltshire",,,23639,1567,535,2785,898,111,188,172,638
"K","South West","46","Wiltshire","46UD","Salisbury",,,24484,2496,440,2039,1066,92,197,190,823
"K","South West","46","Wiltshire","46UF","West Wiltshire",,,23301,1831,611,2071,1009,130,165,183,842
